mouse_key,group,day_index,period,time_bin,pupil_mean,pupil_std,n_frames,pupil_z,pupil_pct
0910_black,Active,4,Pre,100.0,24.22528911647863,0.9727904987632012,400,-1.0928323297412648,-9.433913743901389
0910_black,Active,4,Pre,110.0,27.941620900791303,2.258598420152324,400,0.7389813435044255,4.45956853059484
0910_black,Active,4,Pre,120.0,26.24501862081416,1.9744673482853026,400,-0.09728932200525643,-1.8831680902937755
0910_black,Active,4,Pre,130.0,26.230884654137547,1.9472827336125884,400,-0.10425608248792097,-1.936007833052688
0910_black,Active,4,Pre,140.0,25.585284662415212,1.418083031566442,400,-0.4224781791468717,-4.349579215261258
0910_black,Active,4,Pre,150.0,28.87816066977448,1.68101888409493,400,1.2006102975185609,7.960816383290284
0910_black,Active,4,Pre,160.0,28.6363157200899,1.0686270351368252,400,1.0814027263572135,7.056680607307466
0910_black,Active,4,Pre,170.0,27.148007666526834,1.6476782027501846,400,0.3478021759363018,1.4926506010380527
0910_black,Active,4,Pre,180.0,28.728820228338755,0.9490917556712862,400,1.1269990382264616,7.402508111485527
0910_black,Active,4,Pre,190.0,28.916466931573932,1.343473608653948,400,1.2194918017027043,8.104024094603748
0910_black,Active,4,Pre,200.0,31.425094673042114,2.102136845595455,400,2.4560171887261797,17.482512637128696
0910_black,Active,4,Pre,210.0,27.069562397822725,1.0987380863075082,400,0.3091357908680499,1.199383472721039
0910_black,Active,4,Pre,220.0,26.26246984677349,1.2627164608920396,400,-0.08868745430815188,-1.8179267952195168
0910_black,Active,4,Pre,230.0,24.26359712745818,0.9284801043510649,400,-1.0739499633703726,-9.29069949328948
0910_black,Active,4,Pre,240.0,24.952885519830083,0.9404906272730877,400,-0.7341934574291472,-6.713799308580535
0910_black,Active,4,Pre,250.0,26.562019084084913,1.8876110780528637,400,0.05896308406240522,-0.6980639141676287
0910_black,Active,4,Pre,260.0,27.751439850799553,1.2082901171403284,400,0.6452393775051379,3.74857790856292
0910_black,Active,4,Pre,270.0,31.4429701190053,1.5948266133441151,400,2.4648281583142415,17.54933987593621
0910_black,Active,4,Pre,280.0,30.38349777484841,1.2879604406394856,400,1.9426046220184399,13.588509388196249
0910_black,Active,4,Pre,290.0,27.22072625906068,1.2823653645227968,400,0.38364583033362243,1.7645085876311848
0910_black,Active,4,Pre,300.0,25.57282025943807,1.7101601547060026,400,-0.42862199652581273,-4.396177304957147
0910_black,Active,4,Pre,310.0,29.65551778088348,1.8548673028902813,400,1.5837766744107125,10.866960901854556
0910_black,Active,4,Pre,320.0,29.886584684880816,1.9057726995815123,400,1.697671649010015,11.730803023933406
0910_black,Active,4,Pre,330.0,26.75032226413123,1.9568695792153104,400,0.1517794309183377,0.005906303251658704
0910_black,Active,4,Pre,340.0,25.464639065213902,1.6103955392473912,400,-0.48194548922481883,-4.800611997987471
0910_black,Active,4,Pre,350.0,25.000431946548556,0.9991998620792237,400,-0.7107573920744549,-6.536047300641636
0910_black,Active,4,Pre,360.0,24.261871565821988,1.49211475625762,400,-1.0748005083654528,-9.29715049427577
0910_black,Active,4,Pre,370.0,25.571699102276156,2.208735245326061,400,-0.4291746250687546,-4.4003687437360375
0910_black,Active,4,Pre,380.0,25.43552484086225,0.8003187959361641,400,-0.49629615470587785,-4.909455336914538
0910_black,Active,4,Pre,390.0,26.57381806240279,2.8611101172832973,400,0.0647789075860883,-0.6539535102449849
0910_black,Active,4,Pre,400.0,27.996498447548475,1.8588133333676742,400,0.7660309844778995,4.664727883254636
0910_black,Active,4,Pre,410.0,26.189268580891216,1.485288972002318,400,-0.1247690227806087,-2.0915892529955182
0910_black,Active,4,Pre,420.0,27.115881731554072,1.3588528134638826,400,0.3319670109498716,1.372548001485514
0910_black,Active,4,Pre,430.0,27.2231285656293,1.8949740679633538,400,0.384829949049368,1.7734895951585283
0910_black,Active,4,Pre,440.0,25.360707256858642,1.9764352336888789,400,-0.5331744210532309,-5.189160389504994
0910_black,Active,4,Pre,450.0,23.118094130333837,0.7751585885979185,400,-1.6385787894977402,-13.573155019222241
0910_black,Active,4,Pre,460.0,23.353693358918473,1.0701477398867523,400,-1.5224497909650399,-12.692368831066808
0910_black,Active,4,Pre,470.0,27.328437410217155,1.547605879517455,400,0.43673763453752434,2.16718602770126
0910_black,Active,4,Pre,480.0,26.740285824594352,1.7861914963370777,400,0.14683237876008717,-0.03161486086864189
0910_black,Active,4,Pre,490.0,25.985679701474982,1.6464618954178112,400,-0.22511982961913193,-2.8527049583784088
0910_black,Active,4,Pre,500.0,25.145349425825565,0.9446844978949118,400,-0.6393262509819164,-5.994274244183445
0910_black,Active,4,Pre,510.0,25.416616535052228,1.805413943277483,400,-0.5056162302887193,-4.980143915561153
0910_black,Active,4,Pre,520.0,23.82165672624999,0.8952238173239084,400,-1.2917863990487257,-10.94289081713419
0910_black,Active,4,Pre,530.0,23.515114246903682,1.3781274799832917,400,-1.4428839699027383,-12.088897888180929
0910_black,Active,4,Pre,540.0,24.37175619714578,1.6612552556582567,400,-1.0206373760562881,-8.886347512695643
0910_black,Active,4,Pre,550.0,25.86389542390693,1.2339215284149752,400,-0.285148405586756,-3.307994690271122
0910_black,Active,4,Pre,560.0,25.03488912663101,1.424889493952718,400,-0.6937731352104772,-6.4072293563650975
0910_black,Active,4,Pre,570.0,30.370983451523294,3.1654863173653256,400,1.9364361984468057,13.541724671603195
0910_black,Active,4,Pre,580.0,24.82639696459348,1.9899576038098103,400,-0.7965408145649022,-7.186675952028931
0910_black,Active,4,Pre,590.0,25.41423041605094,0.9326540531607729,400,-0.5067923700055762,-4.989064405973003
0910_black,Active,4,Pre,600.0,25.182698636486574,1.2662144754339,400,-0.6209164859919952,-5.854644462344381
0910_black,Active,4,Pre,610.0,25.18974572656436,1.2922312882684823,400,-0.6174429113193637,-5.828298961790366
0910_black,Active,4,Pre,620.0,24.56050607497116,1.6116034951297389,400,-0.9276008478099461,-8.18070731852626
0910_black,Active,4,Pre,630.0,27.061081454143597,1.588809158899478,400,0.30495545673883356,1.1676775197772384
0910_black,Active,4,Pre,640.0,24.073072260085638,1.5407834937451348,400,-1.167861400077817,-10.002975474369762
0910_black,Active,4,Pre,650.0,22.346915971298184,0.7135221269320958,400,-2.0186995048205825,-16.456199565532057
0910_black,Active,4,Pre,660.0,22.648150401117427,0.7386152250141764,400,-1.870218319764789,-15.330036603218492
0910_black,Active,4,Pre,670.0,25.636376310416903,1.274681057090618,400,-0.3972946420382594,-4.158573420546516
0910_black,Active,4,Pre,680.0,26.414831730021472,1.9483928770928154,201,-0.01358689891822647,-1.248322882794301
0910_black,Active,5,Pre,0.0,27.93448411425893,0.24225769300770827,398,0.4646784444389316,-0.8224444568087961
0910_black,Active,5,Pre,10.0,28.0467860992825,0.4376446810441068,400,0.5651789485937069,-0.42373165754143505
0910_black,Active,5,Pre,20.0,28.607972468899433,0.34306865441913537,400,1.067391915349837,1.5686835993544517
0910_black,Active,5,Pre,30.0,28.075297036300785,0.43011519821294614,400,0.5906937562229877,-0.32250748500423304
0910_black,Active,5,Pre,40.0,28.183579271036646,0.41357882170107824,400,0.687596933666161,0.06193374204441364
0910_black,Active,5,Pre,50.0,28.22606875057671,0.620344326657807,400,0.725621320449301,0.21278681310346312
0910_black,Active,5,Pre,60.0,29.33806263823357,0.5398166842272152,400,1.7207590849606476,4.160768637492451
0910_black,Active,5,Pre,70.0,28.75662106626844,0.5338502220328525,400,1.2004194746966277,2.096440062000452
0910_black,Active,5,Pre,80.0,27.977236896270348,0.4645757512058372,400,0.5029384640215332,-0.6706565664285636
0910_black,Active,5,Pre,90.0,27.666311290710965,0.5590402260011704,400,0.22468710357774185,-1.7745552956492574
0910_black,Active,5,Pre,100.0,27.67179284259745,0.5273472774450281,400,0.22959261551528073,-1.7550937972925582
0910_black,Active,5,Pre,110.0,27.357703572203146,0.41320879886022055,400,-0.0514899496558328,-2.870224684716072
0910_black,Active,5,Pre,120.0,26.984445054029607,0.36356898281944533,400,-0.3855238427222081,-4.195427873244959
0910_black,Active,5,Pre,130.0,27.338429670967642,0.38237742781893114,400,-0.06873841406001008,-2.9386540282650535
0910_black,Active,5,Pre,140.0,28.38796178709224,0.642839286106488,400,0.8705015003102645,0.7875658408958203
0910_black,Active,5,Pre,150.0,28.35857948653857,0.8433435253122129,400,0.8442068981422683,0.6832480116053568
0910_black,Active,5,Pre,160.0,26.89477333882798,0.7755166421448236,400,-0.4657722246568216,-4.51379500251379
0910_black,Active,5,Pre,170.0,26.183585556697235,0.44444672151464787,400,-1.102223402593302,-7.038769706732782
0910_black,Active,5,Pre,180.0,26.640625628973684,0.9993521253014368,400,-0.6932123092179053,-5.416111598272341
0910_black,Active,5,Pre,190.0,26.150981493327976,0.6618205595247681,400,-1.1314012021256705,-7.154525963140176
0910_black,Active,5,Pre,200.0,26.717366488986677,0.5687334579916461,400,-0.6245359174430127,-5.143653697305202
0910_black,Active,5,Pre,210.0,27.74379318432802,1.3619555983060505,400,0.29402665594403604,-1.4994664564795157
0910_black,Active,5,Pre,220.0,27.51961076786754,1.1638201062977662,400,0.09340290141124542,-2.295395386807136
0910_black,Active,5,Pre,230.0,26.660053129067265,0.5273470039043471,400,-0.675826387201816,-5.347136923038837
0910_black,Active,5,Pre,240.0,27.514726952753662,0.5282001594859296,400,0.089032311870549,-2.312734702712816
0910_black,Active,5,Pre,250.0,27.150412222373774,0.3713070388272627,400,-0.23699766940275685,-3.6061841990294807
0910_black,Active,5,Pre,260.0,27.523710149507195,0.4281092909780534,400,0.09707149125337237,-2.280841094392189
0910_black,Active,5,Pre,270.0,28.318085982636745,0.6125642412668205,400,0.8079687358669302,0.5394813783668463
0910_black,Active,5,Pre,280.0,28.951659326559337,0.881310956800174,400,1.3749617455620209,2.7888966620195696
0910_black,Active,5,Pre,290.0,28.72486007200932,0.5514357951251018,400,1.1719961486545412,1.983677006869144
0910_black,Active,5,Pre,300.0,26.70280391619578,0.6228402636099525,400,-0.6375681528658202,-5.195356115216823
0910_black,Active,5,Pre,310.0,25.910144341106857,0.27305715485181864,400,-1.3469294958806084,-8.009585249131492
0910_black,Active,5,Pre,320.0,26.391679443651757,0.7384357327493054,400,-0.9159974819555963,-6.299960894398351
0910_black,Active,5,Pre,330.0,27.025561263030507,0.5796385689521572,400,-0.3487284135705654,-4.049450410935897
0910_black,Active,5,Pre,340.0,27.241757117152137,0.8197259302031645,400,-0.15525193734589635,-3.2818766750955146
0910_black,Active,5,Pre,350.0,28.791930465753268,0.6729176463874473,400,1.2320183146359456,2.221801243337453
0910_black,Active,5,Pre,360.0,26.83659061685502,0.548525944791453,400,-0.5178406978022652,-4.720364779013869
0910_black,Active,5,Pre,370.0,27.13649795748104,0.353268603163426,400,-0.24944972567201407,-3.6555848886429807
0910_black,Active,5,Pre,380.0,26.65071463524772,0.34791189224047553,400,-0.684183526541014,-5.38029196487492
0910_black,Active,5,Pre,390.0,26.814185924678057,0.5104500807229307,400,-0.5378909476597784,-4.799909566514512
0910_black,Active,5,Pre,400.0,27.4444896110276,0.7930947606005584,400,0.026176003030780826,-2.5621027537478804
0910_black,Active,5,Pre,410.0,27.891465401130517,1.0500920946205834,400,0.4261804396477645,-0.9751764991561197
0910_black,Active,5,Pre,420.0,28.009516260957316,0.7447663255561063,400,0.5318256864883063,-0.556053108170799
0910_black,Active,5,Pre,430.0,27.195047675807615,0.40134300686148716,400,-0.19705282272585703,-3.4477121419109946
0910_black,Active,5,Pre,440.0,27.15623933884132,0.8345326258481234,400,-0.23178290723596054,-3.5854958210106522
0910_black,Active,5,Pre,450.0,30.141080070077233,0.35188994390814754,400,2.439389808437374,7.011771921572198
0910_black,Active,5,Pre,460.0,28.980892771818645,0.88164960987922,400,1.4011231351948474,2.892686000998053
0910_black,Active,5,Pre,470.0,29.41072219663139,0.4043895754836191,400,1.7857830669420134,4.418736436692481
0910_black,Active,5,Pre,480.0,29.765257580529536,0.649185842847146,400,2.1030613841061485,5.6774657042445105
0910_black,Active,5,Pre,490.0,27.527779025515347,0.40513731816943793,400,0.10071278120988268,-2.266395108039041
0910_black,Active,5,Pre,500.0,28.50816030096953,0.7915804050122025,400,0.9780687106386192,1.2143141831066133
0910_black,Active,5,Pre,510.0,28.07401053096463,0.6210775970929368,400,0.5895424458979376,-0.32707504579794994
0910_black,Active,5,Pre,520.0,26.786339801185136,0.8301596273247551,400,-0.5628108050354723,-4.898773409787424
0910_black,Active,5,Pre,530.0,27.719229768576383,0.5718130491608605,400,0.2720445363378272,-1.5866754960334233
0910_black,Active,5,Pre,540.0,26.675390445353965,0.9579374467776969,400,-0.6621008237679094,-5.292683884576197
0910_black,Active,5,Pre,550.0,26.140214735781065,0.9110379705596886,400,-1.141036513214336,-7.19275185950043
0910_black,Active,5,Pre,560.0,26.39730003631714,0.5985817067557057,400,-0.9109675406201769,-6.280005750821091
0910_black,Active,5,Pre,570.0,25.025314351166163,0.8398725666273824,400,-2.13877533958177,-11.15105280280758
0910_black,Active,5,Pre,580.0,25.13807544874986,0.445787956476682,400,-2.037863969637341,-10.750709987347824
0910_black,Active,5,Pre,590.0,24.794087363975283,0.5448419487913425,400,-2.3457033719045803,-11.971992515580098
0910_black,Active,5,Pre,600.0,26.04529371021165,0.7009863594769391,400,-1.2259825711367531,-7.529755945458192
0910_black,Active,5,Pre,610.0,28.24945870874355,0.7811003538115461,400,0.7465532976305856,0.2958296524040254
0910_black,Active,5,Pre,620.0,27.494284108926113,0.46653515453249894,400,0.07073774556706985,-2.385314216652457
0910_black,Active,5,Pre,630.0,25.45165469556074,0.5581306467916946,400,-1.7572378311914907,-9.637389868724135
0910_black,Active,5,Pre,640.0,26.000832359316647,0.7043480943010284,400,-1.265771611191675,-7.687609875385022
0910_black,Active,5,Pre,650.0,27.348037061137997,0.992209933874658,400,-0.060140635886011595,-2.904544306805792
0910_black,Active,5,Pre,660.0,28.8973531479755,0.9505501343760627,400,1.3263624414157114,2.5960900212809404
0910_black,Active,5,Pre,670.0,27.344755662197247,0.40372860896574936,400,-0.06307720239290915,-2.916194463807957
0910_black,Active,5,Pre,680.0,26.39183431403632,0.44670712946980257,400,-0.9158588864381266,-6.299411048333389
0910_black,Active,5,Pre,690.0,25.95523004149964,0.4955788761586475,203,-1.3065817173556362,-7.849514651921988
0910_black,Active,6,During,0.0,34.559888449581834,0.4554477975982057,398,0.4308597411095,-0.19497097368832997
0910_black,Active,6,During,10.0,33.91652114820992,0.5125018121150284,400,-0.0917601052803515,-2.052942601162751
0910_black,Active,6,During,20.0,34.959119685355056,0.7088373287837814,400,0.755163084889817,0.9579634500638043
0910_black,Active,6,During,30.0,35.074078045240555,2.5628123421500235,400,0.8485460097858679,1.2899501247872358
0910_black,Active,6,During,40.0,32.82754561835492,0.6844930529226684,400,-0.9763562339949035,-5.197780135134488
0910_black,Active,6,During,50.0,32.61879744503855,0.6734131233229013,400,-1.1459264593391583,-5.800621128890112
0910_black,Active,6,During,60.0,33.80205850425567,0.6652111063007444,400,-0.18474035042676168,-2.383497704630404
0910_black,Active,6,During,70.0,34.23820070420662,0.7550760849797843,400,0.16954649171837888,-1.1239686124226222
0910_black,Active,6,During,80.0,33.18814356928991,0.8095488301387338,400,-0.6834354633491476,-4.156414246109718
0910_black,Active,6,During,90.0,34.27190721158108,1.703250005481762,400,0.19692694712669004,-1.0266280509277141
0910_black,Active,6,During,100.0,35.11015772242743,1.8159076202668847,400,0.8778542374638868,1.394144130915161
0910_black,Active,6,During,110.0,32.845653744650164,0.7821164836220843,400,-0.9616466487196662,-5.145485924950745
0910_black,Active,6,During,120.0,32.0900839737822,0.8620867470199565,400,-1.5754107563232036,-7.327485528997306
0910_black,Active,6,During,130.0,33.26931352872942,1.2414095469706132,400,-0.6174995172056511,-3.9220046307620584
0910_black,Active,6,During,140.0,35.49097894093614,1.410362369976139,400,1.1872027640281309,2.493912517683689
0910_black,Active,6,During,150.0,34.94235774886491,0.7886998444202591,400,0.7415470359314729,0.9095568830004581
0910_black,Active,6,During,160.0,36.57691015632964,1.181946582791115,400,2.069325936543576,5.629958417572514
0910_black,Active,6,During,170.0,35.90328562273427,0.9496432374395339,400,1.522127548435672,3.6846073431209243
0910_black,Active,6,During,180.0,34.61673103431467,1.0934971605517265,400,0.47703408481352183,-0.03081605092382251
0910_black,Active,6,During,190.0,32.53900415169633,0.9158600897884533,400,-1.210744112677348,-6.031055089050121
0910_black,Active,6,During,200.0,34.20025380479615,1.3658548244554651,400,0.13872148289591887,-1.233554944063876
0910_black,Active,6,During,210.0,33.45852679459505,0.9986813866123335,400,-0.46379787938421857,-3.3755782289687635
0910_black,Active,6,During,220.0,32.82237180495878,0.9481668256963736,400,-0.9805590238422814,-5.212721520056256
0910_black,Active,6,During,230.0,31.9387554273047,0.8494790298373617,400,-1.6983378953708754,-7.764505167985153
0910_black,Active,6,During,240.0,31.730737530143223,0.5293347328902157,400,-1.8673149031066554,-8.365237207224261
0910_black,Active,6,During,250.0,32.754094737980175,0.9759066022300648,400,-1.0360218211902605,-5.409897927658731
0910_black,Active,6,During,260.0,34.271106235626874,1.3651356669697206,400,0.19627629868798854,-1.0289411784274038
0910_black,Active,6,During,270.0,33.236306728828104,1.0929175877922963,400,-0.6443115865437447,-4.017324516618237
0910_black,Active,6,During,280.0,34.179865259245794,2.414448299843845,400,0.12215946844333991,-1.2924347458151448
0910_black,Active,6,During,290.0,35.719031398682816,1.3098974050580836,400,1.372454237303579,3.15250209033621
0910_black,Active,6,During,300.0,34.24775552035239,0.7361446798502286,400,0.17730805581363027,-1.0963753895983899
0910_black,Active,6,During,310.0,32.33098427158439,1.0985600476273105,400,-1.3797227312025873,-6.631792854824749
0910_black,Active,6,During,320.0,31.484625704529904,0.806192004774695,400,-2.067236354231826,-9.07598018126164
0910_black,Active,6,During,330.0,32.5204749553558,0.7747403329611279,400,-1.225795741388608,-6.084565301656818
0910_black,Active,6,During,340.0,32.08550268194677,0.6435488871065791,400,-1.579132229314127,-7.340715779010409
0910_black,Active,6,During,350.0,32.661639134989784,0.9736134323795179,400,-1.11112531639383,-5.676899198613724
0910_black,Active,6,During,360.0,34.14805947997456,1.278469813629725,400,0.09632301166104033,-1.3842862206253326
0910_black,Active,6,During,370.0,34.0267193741281,0.8833618666615574,400,-0.002243930338003863,-1.734702652198294
0910_black,Active,6,During,380.0,35.68178645197921,1.8994204560819545,400,1.3421994383986124,3.0449429183134162
0910_black,Active,6,During,390.0,34.34771317309941,1.2865674127432858,400,0.2585056128121581,-0.8077090517896934
0910_black,Active,6,During,400.0,34.428172093568286,1.0815889107510044,400,0.32386396808833107,-0.5753528361573119
0910_black,Active,6,During,410.0,34.836248417203294,0.6042847785789246,400,0.6553523497929787,0.6031251958177979
0910_black,Active,6,During,420.0,34.35672191496965,1.1452852768583575,400,0.2658235900894471,-0.7816928293947195
0910_black,Active,6,During,430.0,32.754306185300436,0.7454491496406965,400,-1.0358500583950443,-5.409287291835442
0910_black,Active,6,During,440.0,32.356749857078356,0.4945644472810382,400,-1.3587928420019921,-6.557384772985696
